date,area,cases
2020-11-30,Mendocino,34
2020-12-01,Mendocino,28
2020-12-02,Mendocino,34
2020-12-03,Mendocino,33
2020-12-04,Mendocino,17
2020-12-05,Mendocino,19
2020-12-06,Mendocino,39
2020-12-07,Mendocino,40
2020-12-08,Mendocino,36
2020-12-09,Mendocino,42
2020-12-10,Mendocino,25
2020-12-11,Mendocino,26
2020-12-12,Mendocino,24
2020-12-13,Mendocino,36
2020-12-14,Mendocino,34
2020-12-15,Mendocino,21
2020-12-16,Mendocino,27
2020-12-17,Mendocino,35
2020-12-18,Mendocino,34
2020-12-19,Mendocino,18
2020-12-20,Mendocino,25
2020-12-21,Mendocino,25
2020-12-22,Mendocino,31
2020-12-23,Mendocino,33
2020-12-24,Mendocino,12
2020-12-25,Mendocino,11
2020-12-26,Mendocino,43
2020-12-27,Mendocino,46
2020-12-28,Mendocino,47
2020-12-29,Mendocino,35
2020-12-30,Mendocino,43
2020-12-31,Mendocino,18
2021-01-01,Mendocino,15
2021-01-02,Mendocino,54
2021-01-03,Mendocino,43
2021-01-04,Mendocino,40
2021-01-05,Mendocino,40
2021-01-06,Mendocino,36
2021-01-07,Mendocino,30
2021-01-08,Mendocino,54
2021-01-09,Mendocino,19
2021-01-10,Mendocino,18
2021-01-11,Mendocino,31
2021-01-12,Mendocino,28
2021-01-13,Mendocino,20
2021-01-14,Mendocino,20
2021-01-15,Mendocino,14
2021-01-16,Mendocino,11
2021-01-17,Mendocino,14
2021-01-18,Mendocino,28
2021-01-19,Mendocino,23
2021-01-20,Mendocino,17
2021-01-21,Mendocino,15
2021-01-22,Mendocino,23
2021-01-23,Mendocino,25
2021-01-24,Mendocino,14
2021-01-25,Mendocino,21
2021-01-26,Mendocino,11
2021-01-27,Mendocino,26
2021-01-28,Mendocino,20
2021-01-29,Mendocino,17
2021-01-30,Mendocino,9
2021-01-31,Mendocino,14
2021-02-01,Mendocino,23
2021-02-02,Mendocino,33
2021-02-03,Mendocino,33
2021-02-04,Mendocino,26
2021-02-05,Mendocino,18
2021-02-06,Mendocino,14
2021-02-07,Mendocino,18
2021-02-08,Mendocino,17
2021-02-09,Mendocino,14
2021-02-10,Mendocino,18
2021-02-11,Mendocino,15
2021-02-12,Mendocino,7
2021-02-13,Mendocino,2
2021-02-14,Mendocino,10
2021-02-15,Mendocino,6
2021-02-16,Mendocino,12
2021-02-17,Mendocino,4
2021-02-18,Mendocino,2
2021-02-19,Mendocino,3
2021-02-20,Mendocino,2
2021-02-21,Mendocino,2
2021-02-22,Mendocino,5
2021-02-23,Mendocino,6
2021-02-24,Mendocino,2
2021-02-25,Mendocino,7
2021-02-26,Mendocino,5
2021-02-27,Mendocino,5
2021-02-28,Mendocino,3
2021-03-01,Mendocino,6
2021-03-02,Mendocino,7
2021-03-03,Mendocino,3
2021-03-04,Mendocino,8
2021-03-05,Mendocino,3
2021-03-06,Mendocino,3
2021-03-07,Mendocino,2
2021-03-08,Mendocino,4
2021-03-09,Mendocino,2
2021-03-10,Mendocino,4
2021-03-11,Mendocino,5
2021-03-12,Mendocino,7
2021-03-13,Mendocino,3
2021-03-14,Mendocino,4
2021-03-15,Mendocino,5
2021-03-16,Mendocino,4
2021-03-17,Mendocino,5
2021-03-18,Mendocino,4
2021-03-19,Mendocino,10
2021-03-20,Mendocino,1
2021-03-21,Mendocino,1
2021-03-22,Mendocino,3
2021-03-23,Mendocino,2
2021-03-24,Mendocino,2
2021-03-25,Mendocino,3
2021-03-26,Mendocino,1
2021-03-27,Mendocino,1
2021-03-28,Mendocino,2
2021-03-29,Mendocino,2
2021-03-30,Mendocino,3
2021-03-31,Mendocino,2
2021-04-01,Mendocino,6
2021-04-02,Mendocino,0
2021-04-03,Mendocino,3
2021-04-04,Mendocino,1
2021-04-05,Mendocino,3
2021-04-06,Mendocino,2
2021-04-07,Mendocino,2
2021-04-08,Mendocino,1
2021-04-09,Mendocino,2
2021-04-10,Mendocino,2
2021-04-11,Mendocino,2
2021-04-12,Mendocino,2
2021-04-13,Mendocino,1
2021-04-14,Mendocino,6
2021-04-15,Mendocino,5
2021-04-16,Mendocino,1
2021-04-17,Mendocino,2
2021-04-18,Mendocino,3
2021-04-19,Mendocino,3
2021-04-20,Mendocino,2
2021-04-21,Mendocino,1
2021-04-22,Mendocino,2
2021-04-23,Mendocino,6
2021-04-24,Mendocino,2
2021-04-25,Mendocino,2
2021-04-26,Mendocino,7
2021-04-27,Mendocino,2
2021-04-28,Mendocino,4
2021-04-29,Mendocino,6
2021-04-30,Mendocino,6
2021-05-01,Mendocino,4
2021-05-02,Mendocino,2
2021-05-03,Mendocino,5
2021-05-04,Mendocino,7
2021-05-05,Mendocino,5
2021-05-06,Mendocino,4
2021-05-07,Mendocino,11
2021-05-08,Mendocino,6
2021-05-09,Mendocino,5
2021-05-10,Mendocino,10
2021-05-11,Mendocino,6
2021-05-12,Mendocino,8
2021-05-13,Mendocino,10
2021-05-14,Mendocino,4
2021-05-15,Mendocino,2
2021-05-16,Mendocino,3
2021-05-17,Mendocino,10
2021-05-18,Mendocino,9
2021-05-19,Mendocino,12
2021-05-20,Mendocino,4
2021-05-21,Mendocino,7
2021-05-22,Mendocino,5
2021-05-23,Mendocino,6
2021-05-24,Mendocino,6
2021-05-25,Mendocino,2
2021-05-26,Mendocino,5
2021-05-27,Mendocino,6
2021-05-28,Mendocino,6
2021-05-29,Mendocino,5
2021-05-30,Mendocino,6
2021-05-31,Mendocino,7
2021-06-01,Mendocino,10
2021-06-02,Mendocino,7
2021-06-03,Mendocino,6
2021-06-04,Mendocino,7
2021-06-05,Mendocino,9
2021-06-06,Mendocino,3
2021-06-07,Mendocino,4
2021-06-08,Mendocino,6
2021-06-09,Mendocino,7
2021-06-10,Mendocino,6
2021-06-11,Mendocino,5
2021-06-12,Mendocino,3
2021-06-13,Mendocino,3
2021-06-14,Mendocino,7
2021-06-15,Mendocino,6
2021-06-16,Mendocino,7
2021-06-17,Mendocino,8
2021-06-18,Mendocino,7
2021-06-19,Mendocino,5
2021-06-20,Mendocino,5
2021-06-21,Mendocino,7
2021-06-22,Mendocino,3
2021-06-23,Mendocino,6
2021-06-24,Mendocino,4
2021-06-25,Mendocino,8
2021-06-26,Mendocino,3
2021-06-27,Mendocino,2
2021-06-28,Mendocino,7
2021-06-29,Mendocino,9
2021-06-30,Mendocino,4
2021-07-01,Mendocino,10
2021-07-02,Mendocino,4
2021-07-03,Mendocino,4
2021-07-04,Mendocino,1
2021-07-05,Mendocino,10
2021-07-06,Mendocino,5
2021-07-07,Mendocino,7
2021-07-08,Mendocino,9
2021-07-09,Mendocino,3
2021-07-10,Mendocino,7
2021-07-11,Mendocino,7
2021-07-12,Mendocino,20
2021-07-13,Mendocino,11
2021-07-14,Mendocino,7
2021-07-15,Mendocino,14
2021-07-16,Mendocino,8
2021-07-17,Mendocino,9
2021-07-18,Mendocino,12
2021-07-19,Mendocino,21
2021-07-20,Mendocino,18
2021-07-21,Mendocino,17
2021-07-22,Mendocino,18
2021-07-23,Mendocino,13
2021-07-24,Mendocino,13
2021-07-25,Mendocino,25
2021-07-26,Mendocino,29
2021-07-27,Mendocino,21
2021-07-28,Mendocino,23
2021-07-29,Mendocino,28
2021-07-30,Mendocino,23
2021-07-31,Mendocino,30
2021-08-01,Mendocino,25
2021-08-02,Mendocino,46
2021-08-03,Mendocino,40
2021-08-04,Mendocino,49
2021-08-05,Mendocino,24
2021-08-06,Mendocino,43
2021-08-07,Mendocino,42
2021-08-08,Mendocino,36
2021-08-09,Mendocino,62
2021-08-10,Mendocino,51
2021-08-11,Mendocino,45
2021-08-12,Mendocino,69
2021-08-13,Mendocino,30
2021-08-14,Mendocino,53
2021-08-15,Mendocino,36
2021-08-16,Mendocino,57
2021-08-17,Mendocino,56
2021-08-18,Mendocino,55
2021-08-19,Mendocino,51
2021-08-20,Mendocino,33
2021-08-21,Mendocino,46
2021-08-22,Mendocino,46
2021-08-23,Mendocino,59
2021-08-24,Mendocino,67
2021-08-25,Mendocino,43
2021-08-26,Mendocino,34
2021-08-27,Mendocino,38
2021-08-28,Mendocino,31
2021-08-29,Mendocino,25
2021-08-30,Mendocino,58
2021-08-31,Mendocino,34
2021-09-01,Mendocino,42
2021-09-02,Mendocino,43
2021-09-03,Mendocino,42
2021-09-04,Mendocino,35
2021-09-05,Mendocino,36
2021-09-06,Mendocino,34
2021-09-07,Mendocino,70
2021-09-08,Mendocino,60
2021-09-09,Mendocino,44
2021-09-10,Mendocino,34
2021-09-11,Mendocino,32
2021-09-12,Mendocino,24
2021-09-13,Mendocino,40
2021-09-14,Mendocino,35
2021-09-15,Mendocino,36
2021-09-16,Mendocino,30
2021-09-17,Mendocino,38
2021-09-18,Mendocino,19
2021-09-19,Mendocino,21
2021-09-20,Mendocino,45
2021-09-21,Mendocino,34
2021-09-22,Mendocino,38
2021-09-23,Mendocino,26
2021-09-24,Mendocino,23
2021-09-25,Mendocino,13
2021-09-26,Mendocino,19
2021-09-27,Mendocino,34
2021-09-28,Mendocino,26
2021-09-29,Mendocino,22
2021-09-30,Mendocino,12
2021-10-01,Mendocino,9
2021-10-02,Mendocino,12
2021-10-03,Mendocino,10
2021-10-04,Mendocino,20
2021-10-05,Mendocino,18
2021-10-06,Mendocino,16
2021-10-07,Mendocino,9
2021-10-08,Mendocino,10
2021-10-09,Mendocino,13
2021-10-10,Mendocino,7
2021-10-11,Mendocino,15
2021-10-12,Mendocino,16
2021-10-13,Mendocino,29
2021-10-14,Mendocino,16
2021-10-15,Mendocino,14
2021-10-16,Mendocino,15
2021-10-17,Mendocino,11
2021-10-18,Mendocino,29
2021-10-19,Mendocino,19
2021-10-20,Mendocino,15
2021-10-21,Mendocino,28
2021-10-22,Mendocino,18
2021-10-23,Mendocino,14
2021-10-24,Mendocino,7
2021-10-25,Mendocino,24
2021-10-26,Mendocino,29
2021-10-27,Mendocino,29
2021-10-28,Mendocino,14
2021-10-29,Mendocino,13
2021-10-30,Mendocino,8
2021-10-31,Mendocino,23
2021-11-01,Mendocino,41
2021-11-02,Mendocino,33
2021-11-03,Mendocino,24
2021-11-04,Mendocino,16
2021-11-05,Mendocino,13
2021-11-06,Mendocino,11
2021-11-07,Mendocino,22
2021-11-08,Mendocino,28
2021-11-09,Mendocino,13
2021-11-10,Mendocino,23
2021-11-11,Mendocino,12
2021-11-12,Mendocino,15
2021-11-13,Mendocino,12
2021-11-14,Mendocino,19
2021-11-15,Mendocino,33
2021-11-16,Mendocino,20
2021-11-17,Mendocino,42
2021-11-18,Mendocino,8
2021-11-19,Mendocino,22
2021-11-20,Mendocino,20
2021-11-21,Mendocino,8
2021-11-22,Mendocino,6
2021-11-23,Mendocino,16
2021-11-24,Mendocino,21
2021-11-25,Mendocino,12
2021-11-26,Mendocino,18
2021-11-27,Mendocino,10
2021-11-28,Mendocino,19
2021-11-29,Mendocino,30
2021-11-30,Mendocino,17
2021-12-01,Mendocino,29
2021-12-02,Mendocino,14
2021-12-03,Mendocino,16
2021-12-04,Mendocino,7
2021-12-05,Mendocino,5
2021-12-06,Mendocino,19
2021-12-07,Mendocino,13
2021-12-08,Mendocino,19
2021-12-09,Mendocino,13
2021-12-10,Mendocino,13
2021-12-11,Mendocino,7
2021-12-12,Mendocino,7
2021-12-13,Mendocino,13
2021-12-14,Mendocino,13
2021-12-15,Mendocino,28
2021-12-16,Mendocino,5
2021-12-17,Mendocino,11
2021-12-18,Mendocino,11
2021-12-19,Mendocino,6
2021-12-20,Mendocino,17
2021-12-21,Mendocino,12
2021-12-22,Mendocino,16
2021-12-23,Mendocino,9
2021-12-24,Mendocino,9
2021-12-25,Mendocino,17
2021-12-26,Mendocino,38
2021-12-27,Mendocino,51
2021-12-28,Mendocino,67
2021-12-29,Mendocino,60
2021-12-30,Mendocino,59
2021-12-31,Mendocino,17
2022-01-01,Mendocino,33
2022-01-02,Mendocino,92
2022-01-03,Mendocino,124
2022-01-04,Mendocino,149
2022-01-05,Mendocino,123
2022-01-06,Mendocino,131
2022-01-07,Mendocino,97
2022-01-08,Mendocino,93
2022-01-09,Mendocino,74
2022-01-10,Mendocino,208
2022-01-11,Mendocino,173
2022-01-12,Mendocino,161
2022-01-13,Mendocino,164
2022-01-14,Mendocino,91
2022-01-15,Mendocino,112
2022-01-16,Mendocino,73
2022-01-17,Mendocino,147
2022-01-18,Mendocino,223
2022-01-19,Mendocino,169
2022-01-20,Mendocino,171
2022-01-21,Mendocino,98
2022-01-22,Mendocino,81
2022-01-23,Mendocino,50
2022-01-24,Mendocino,125
2022-01-25,Mendocino,104
2022-01-26,Mendocino,120
2022-01-27,Mendocino,48
2022-01-28,Mendocino,51
2022-01-29,Mendocino,43
2022-01-30,Mendocino,24
2022-01-31,Mendocino,73
2022-02-01,Mendocino,66
2022-02-02,Mendocino,62
2022-02-03,Mendocino,53
2022-02-04,Mendocino,44
2022-02-05,Mendocino,31
2022-02-06,Mendocino,28
2022-02-07,Mendocino,43
2022-02-08,Mendocino,58
2022-02-09,Mendocino,32
2022-02-10,Mendocino,34
2022-02-11,Mendocino,22
2022-02-12,Mendocino,16
2022-02-13,Mendocino,16
2022-02-14,Mendocino,29
2022-02-15,Mendocino,27
2022-02-16,Mendocino,17
2022-02-17,Mendocino,22
2022-02-18,Mendocino,17
2022-02-19,Mendocino,10
2022-02-20,Mendocino,10
2022-02-21,Mendocino,10
2022-02-22,Mendocino,27
2022-02-23,Mendocino,14
2022-02-24,Mendocino,10
2022-02-25,Mendocino,7
2022-02-26,Mendocino,2
2022-02-27,Mendocino,7
2022-02-28,Mendocino,17
2022-03-01,Mendocino,9
2022-03-02,Mendocino,11
2022-03-03,Mendocino,13
2022-03-04,Mendocino,11
2022-03-05,Mendocino,6
2022-03-06,Mendocino,3
2022-03-07,Mendocino,12
2022-03-08,Mendocino,7
2022-03-09,Mendocino,4
2022-03-10,Mendocino,4
2022-03-11,Mendocino,3
2022-03-12,Mendocino,6
2022-03-13,Mendocino,4
2022-03-14,Mendocino,6
2022-03-15,Mendocino,5
2022-03-16,Mendocino,5
2022-03-17,Mendocino,3
2022-03-18,Mendocino,4
2022-03-19,Mendocino,4
2022-03-20,Mendocino,0
2022-03-21,Mendocino,7
2022-03-22,Mendocino,8
2022-03-23,Mendocino,5
2022-03-24,Mendocino,4
2022-03-25,Mendocino,6
2022-03-26,Mendocino,0
2022-03-27,Mendocino,4
2022-03-28,Mendocino,4
2022-03-29,Mendocino,2
2022-03-30,Mendocino,4
2022-03-31,Mendocino,4
2022-04-01,Mendocino,4
2022-04-02,Mendocino,3
2022-04-03,Mendocino,2
2022-04-04,Mendocino,6
2022-04-05,Mendocino,6
2022-04-06,Mendocino,6
2022-04-07,Mendocino,4
2022-04-08,Mendocino,4
2022-04-09,Mendocino,2
2022-04-10,Mendocino,2
2022-04-11,Mendocino,8
2022-04-12,Mendocino,4
2022-04-13,Mendocino,8
2022-04-14,Mendocino,9
2022-04-15,Mendocino,5
2022-04-16,Mendocino,6
2022-04-17,Mendocino,6
2022-04-18,Mendocino,15
2022-04-19,Mendocino,17
2022-04-20,Mendocino,8
2022-04-21,Mendocino,6
2022-04-22,Mendocino,7
2022-04-23,Mendocino,5
2022-04-24,Mendocino,7
2022-04-25,Mendocino,5
2022-04-26,Mendocino,10
2022-04-27,Mendocino,4
2022-04-28,Mendocino,7
2022-04-29,Mendocino,11
2022-04-30,Mendocino,5
2022-05-01,Mendocino,4
2022-05-02,Mendocino,19
2022-05-03,Mendocino,18
2022-05-04,Mendocino,15
2022-05-05,Mendocino,8
2022-05-06,Mendocino,11
2022-05-07,Mendocino,12
2022-05-08,Mendocino,9
2022-05-09,Mendocino,19
2022-05-10,Mendocino,11
2022-05-11,Mendocino,12
2022-05-12,Mendocino,15
2022-05-13,Mendocino,17
2022-05-14,Mendocino,14
2022-05-15,Mendocino,10
2022-05-16,Mendocino,20
2022-05-17,Mendocino,26
2022-05-18,Mendocino,26
2022-05-19,Mendocino,21
2022-05-20,Mendocino,23
2022-05-21,Mendocino,15
2022-05-22,Mendocino,11
2022-05-23,Mendocino,28
2022-05-24,Mendocino,22
2022-05-25,Mendocino,24
2022-05-26,Mendocino,15
2022-05-27,Mendocino,26
2022-05-28,Mendocino,17
2022-05-29,Mendocino,12
2022-05-30,Mendocino,21
2022-05-31,Mendocino,47
2022-06-01,Mendocino,35
2022-06-02,Mendocino,27
2022-06-03,Mendocino,29
2022-06-04,Mendocino,22
2022-06-05,Mendocino,13
2022-06-06,Mendocino,36
2022-06-07,Mendocino,29
2022-06-08,Mendocino,32
2022-06-09,Mendocino,20
2022-06-10,Mendocino,28
2022-06-11,Mendocino,18
2022-06-12,Mendocino,11
2022-06-13,Mendocino,23
2022-06-14,Mendocino,24
2022-06-15,Mendocino,28
2022-06-16,Mendocino,32
2022-06-17,Mendocino,29
2022-06-18,Mendocino,17
2022-06-19,Mendocino,22
2022-06-20,Mendocino,27
2022-06-21,Mendocino,29
2022-06-22,Mendocino,29
2022-06-23,Mendocino,16
2022-06-24,Mendocino,29
2022-06-25,Mendocino,9
2022-06-26,Mendocino,12
2022-06-27,Mendocino,29
2022-06-28,Mendocino,30
2022-06-29,Mendocino,28
2022-06-30,Mendocino,29
2022-07-01,Mendocino,17
2022-07-02,Mendocino,20
2022-07-03,Mendocino,28
2022-07-04,Mendocino,12
2022-07-05,Mendocino,36
2022-07-06,Mendocino,46
2022-07-07,Mendocino,28
2022-07-08,Mendocino,17
2022-07-09,Mendocino,18
2022-07-10,Mendocino,15
2022-07-11,Mendocino,30
2022-07-12,Mendocino,39
2022-07-13,Mendocino,40
2022-07-14,Mendocino,20
2022-07-15,Mendocino,14
2022-07-16,Mendocino,24
2022-07-17,Mendocino,8
2022-07-18,Mendocino,40
2022-07-19,Mendocino,29
2022-07-20,Mendocino,32
2022-07-21,Mendocino,15
2022-07-22,Mendocino,26
2022-07-23,Mendocino,24
2022-07-24,Mendocino,20
2022-07-25,Mendocino,50
2022-07-26,Mendocino,39
2022-07-27,Mendocino,24
2022-07-28,Mendocino,29
2022-07-29,Mendocino,21
2022-07-30,Mendocino,18
2022-07-31,Mendocino,24
2022-08-01,Mendocino,20
2022-08-02,Mendocino,24
2022-08-03,Mendocino,30
2022-08-04,Mendocino,18
2022-08-05,Mendocino,15
2022-08-06,Mendocino,16
2022-08-07,Mendocino,9
2022-08-08,Mendocino,20
2022-08-09,Mendocino,14
2022-08-10,Mendocino,19
2022-08-11,Mendocino,15
2022-08-12,Mendocino,12
2022-08-13,Mendocino,12
2022-08-14,Mendocino,12
2022-08-15,Mendocino,20
2022-08-16,Mendocino,19
2022-08-17,Mendocino,19
2022-08-18,Mendocino,10
2022-08-19,Mendocino,14
2022-08-20,Mendocino,13
2022-08-21,Mendocino,16
2022-08-22,Mendocino,30
2022-08-23,Mendocino,22
2022-08-24,Mendocino,18
2022-08-25,Mendocino,12
2022-08-26,Mendocino,9
2022-08-27,Mendocino,6
2022-08-28,Mendocino,6
2022-08-29,Mendocino,14
2022-08-30,Mendocino,15
2022-08-31,Mendocino,11
2022-09-01,Mendocino,8
2022-09-02,Mendocino,5
2022-09-03,Mendocino,2
2022-09-04,Mendocino,12
2022-09-05,Mendocino,4
2022-09-06,Mendocino,21
2022-09-07,Mendocino,6
2022-09-08,Mendocino,5
2022-09-09,Mendocino,7
2022-09-10,Mendocino,6
2022-09-11,Mendocino,3
2022-09-12,Mendocino,10
2022-09-13,Mendocino,11
2022-09-14,Mendocino,5
2022-09-15,Mendocino,5
2022-09-16,Mendocino,11
2022-09-17,Mendocino,5
2022-09-18,Mendocino,2
2022-09-19,Mendocino,4
2022-09-20,Mendocino,7
2022-09-21,Mendocino,5
2022-09-22,Mendocino,8
2022-09-23,Mendocino,5
2022-09-24,Mendocino,2
2022-09-25,Mendocino,4
2022-09-26,Mendocino,10
2022-09-27,Mendocino,10
2022-09-28,Mendocino,9
2022-09-29,Mendocino,3
2022-09-30,Mendocino,4
2022-10-01,Mendocino,8
2022-10-02,Mendocino,7
2022-10-03,Mendocino,9
2022-10-04,Mendocino,7
2022-10-05,Mendocino,4
2022-10-06,Mendocino,2
2022-10-07,Mendocino,2
2022-10-08,Mendocino,4
2022-10-09,Mendocino,1
2022-10-10,Mendocino,6
2022-10-11,Mendocino,13
2022-10-12,Mendocino,5
2022-10-13,Mendocino,2
2022-10-14,Mendocino,6
2022-10-15,Mendocino,6
2022-10-16,Mendocino,7
2022-10-17,Mendocino,9
2022-10-18,Mendocino,6
2022-10-19,Mendocino,11
2022-10-20,Mendocino,5
2022-10-21,Mendocino,5
2022-10-22,Mendocino,7
2022-10-23,Mendocino,1
2022-10-24,Mendocino,7
2022-10-25,Mendocino,4
2022-10-26,Mendocino,7
2022-10-27,Mendocino,2
2022-10-28,Mendocino,3
2022-10-29,Mendocino,3
2022-10-30,Mendocino,1
2022-10-31,Mendocino,3
2022-11-01,Mendocino,8
2022-11-02,Mendocino,3
2022-11-03,Mendocino,2
2022-11-04,Mendocino,11
2022-11-05,Mendocino,4
2022-11-06,Mendocino,2
2022-11-07,Mendocino,7
2022-11-08,Mendocino,3
2022-11-09,Mendocino,8
2022-11-10,Mendocino,3
2022-11-11,Mendocino,7
2022-11-12,Mendocino,4
2022-11-13,Mendocino,4
2022-11-14,Mendocino,10
2022-11-15,Mendocino,10
2022-11-16,Mendocino,6
2022-11-17,Mendocino,5
2022-11-18,Mendocino,6
2022-11-19,Mendocino,3
2022-11-20,Mendocino,3
2022-11-21,Mendocino,5
2022-11-22,Mendocino,8
2022-11-23,Mendocino,6
2022-11-24,Mendocino,1
2022-11-25,Mendocino,6
2022-11-26,Mendocino,8
2022-11-27,Mendocino,6
2022-11-28,Mendocino,14
2022-11-29,Mendocino,7
2022-11-30,Mendocino,9
2022-12-01,Mendocino,7
2022-12-02,Mendocino,5
2022-12-03,Mendocino,5
2022-12-04,Mendocino,6
2022-12-05,Mendocino,8
2022-12-06,Mendocino,12
2022-12-07,Mendocino,8
2022-12-08,Mendocino,4
2022-12-09,Mendocino,6
2022-12-10,Mendocino,7
2022-12-11,Mendocino,5
2022-12-12,Mendocino,11
2022-12-13,Mendocino,12
2022-12-14,Mendocino,5
2022-12-15,Mendocino,6
2022-12-16,Mendocino,9
2022-12-17,Mendocino,15
2022-12-18,Mendocino,3
2022-12-19,Mendocino,16
2022-12-20,Mendocino,16
2022-12-21,Mendocino,14
2022-12-22,Mendocino,12
2022-12-23,Mendocino,10
2022-12-24,Mendocino,5
2022-12-25,Mendocino,4
2022-12-26,Mendocino,14
2022-12-27,Mendocino,14
2022-12-28,Mendocino,13
2022-12-29,Mendocino,8
2022-12-30,Mendocino,8
2022-12-31,Mendocino,6
2023-01-01,Mendocino,2
2023-01-02,Mendocino,8
2023-01-03,Mendocino,6
2023-01-04,Mendocino,3
2023-01-05,Mendocino,4
2023-01-06,Mendocino,6
2023-01-07,Mendocino,4
2023-01-08,Mendocino,6
2023-01-09,Mendocino,11
2023-01-10,Mendocino,4
2023-01-11,Mendocino,4
2023-01-12,Mendocino,4
2023-01-13,Mendocino,3
2023-01-14,Mendocino,3
2023-01-15,Mendocino,4
2023-01-16,Mendocino,3
2023-01-17,Mendocino,4
2023-01-18,Mendocino,2
2023-01-19,Mendocino,2
2023-01-20,Mendocino,2
2023-01-21,Mendocino,2
2023-01-22,Mendocino,1
2023-01-23,Mendocino,7
2023-01-24,Mendocino,1
2023-01-25,Mendocino,6
2023-01-26,Mendocino,4
2023-01-27,Mendocino,3
2023-01-28,Mendocino,2
2023-01-29,Mendocino,2
2023-01-30,Mendocino,7
2023-01-31,Mendocino,7
2023-02-01,Mendocino,3
2023-02-02,Mendocino,5
2023-02-03,Mendocino,3
2023-02-04,Mendocino,6
2023-02-05,Mendocino,0
2023-02-06,Mendocino,5
2023-02-07,Mendocino,8
2023-02-08,Mendocino,5
2023-02-09,Mendocino,2
2023-02-10,Mendocino,5
2023-02-11,Mendocino,1
2023-02-12,Mendocino,1
2023-02-13,Mendocino,4
2023-02-14,Mendocino,0
,Mendocino,0
2020-02-01,Merced,0
2020-02-02,Merced,0
2020-02-03,Merced,0
2020-02-04,Merced,0
2020-02-05,Merced,0
2020-02-06,Merced,0
2020-02-07,Merced,0
2020-02-08,Merced,0
2020-02-09,Merced,0
2020-02-10,Merced,0
2020-02-11,Merced,0
2020-02-12,Merced,0
2020-02-13,Merced,0
2020-02-14,Merced,0
2020-02-15,Merced,0
2020-02-16,Merced,0
2020-02-17,Merced,0
2020-02-18,Merced,0
2020-02-19,Merced,0
2020-02-20,Merced,0
2020-02-21,Merced,0
2020-02-22,Merced,0
2020-02-23,Merced,0
2020-02-24,Merced,0
2020-02-25,Merced,0
2020-02-26,Merced,1
2020-02-27,Merced,0
2020-02-28,Merced,0
2020-02-29,Merced,0
2020-03-01,Merced,0
2020-03-02,Merced,0
2020-03-03,Merced,1
2020-03-04,Merced,0
2020-03-05,Merced,0
2020-03-06,Merced,0
2020-03-07,Merced,0
2020-03-08,Merced,0
2020-03-09,Merced,0
2020-03-10,Merced,0
2020-03-11,Merced,0
2020-03-12,Merced,0
2020-03-13,Merced,0
2020-03-14,Merced,2
2020-03-15,Merced,0
2020-03-16,Merced,3
2020-03-17,Merced,2
2020-03-18,Merced,0
2020-03-19,Merced,0
2020-03-20,Merced,1
2020-03-21,Merced,2
2020-03-22,Merced,4
2020-03-23,Merced,3
2020-03-24,Merced,7
2020-03-25,Merced,3
2020-03-26,Merced,3
2020-03-27,Merced,3
2020-03-28,Merced,2
2020-03-29,Merced,1
2020-03-30,Merced,3
2020-03-31,Merced,4
2020-04-01,Merced,9
2020-04-02,Merced,1
2020-04-03,Merced,5
2020-04-04,Merced,4
2020-04-05,Merced,3
2020-04-06,Merced,7
2020-04-07,Merced,5
2020-04-08,Merced,8
2020-04-09,Merced,11
2020-04-10,Merced,4
2020-04-11,Merced,2
2020-04-12,Merced,3
2020-04-13,Merced,4
2020-04-14,Merced,1
2020-04-15,Merced,7
2020-04-16,Merced,2
2020-04-17,Merced,6
2020-04-18,Merced,1
2020-04-19,Merced,2
2020-04-20,Merced,5
2020-04-21,Merced,7
2020-04-22,Merced,4
2020-04-23,Merced,14
2020-04-24,Merced,4
2020-04-25,Merced,3
2020-04-26,Merced,2
2020-04-27,Merced,16
2020-04-28,Merced,3
2020-04-29,Merced,7
2020-04-30,Merced,7
2020-05-01,Merced,7
2020-05-02,Merced,3
2020-05-03,Merced,5
2020-05-04,Merced,7
2020-05-05,Merced,0
2020-05-06,Merced,5
2020-05-07,Merced,7
2020-05-08,Merced,12
2020-05-09,Merced,1
2020-05-10,Merced,4
2020-05-11,Merced,16
2020-05-12,Merced,17
2020-05-13,Merced,13
2020-05-14,Merced,4
2020-05-15,Merced,10
2020-05-16,Merced,4
2020-05-17,Merced,2
2020-05-18,Merced,10
2020-05-19,Merced,9
2020-05-20,Merced,8
2020-05-21,Merced,5
2020-05-22,Merced,8
2020-05-23,Merced,6
2020-05-24,Merced,5
2020-05-25,Merced,1
2020-05-26,Merced,6
2020-05-27,Merced,11
2020-05-28,Merced,6
2020-05-29,Merced,10
2020-05-30,Merced,10
2020-05-31,Merced,4
2020-06-01,Merced,33
2020-06-02,Merced,17
2020-06-03,Merced,16
2020-06-04,Merced,12
2020-06-05,Merced,10
2020-06-06,Merced,3
2020-06-07,Merced,2
2020-06-08,Merced,30
2020-06-09,Merced,34
2020-06-10,Merced,32
2020-06-11,Merced,25
2020-06-12,Merced,40
2020-06-13,Merced,31
2020-06-14,Merced,19
2020-06-15,Merced,52
2020-06-16,Merced,47
2020-06-17,Merced,47
2020-06-18,Merced,73
2020-06-19,Merced,51
2020-06-20,Merced,45
2020-06-21,Merced,38
2020-06-22,Merced,95
2020-06-23,Merced,87
